answer_id,togo_id,text
BMSB.PASSNEW.Q3.A1,8592,0
BMSB.PASSNEW.Q4.A1,8592,0
BMSB.PASSNEW.Q5.A1,8592,0
BMSB.PASSNEW.Q1.A1,8620,2021-06-03
BMSB.PASSNEW.Q2.A1,8620,
BMSB.PASSNEW.Q3.A1,8620,8
BMSB.PASSNEW.Q4.A1,8620,0
BMSB.PASSNEW.Q5.A1,8620,0
BMSB.PASSNEW.Q1.A1,8622,2021-06-03
BMSB.PASSNEW.Q2.A1,8622,
BMSB.PASSNEW.Q3.A1,8622,5
BMSB.PASSNEW.Q4.A1,8622,0
BMSB.PASSNEW.Q5.A1,8622,0
BMSB.PASSNEW.Q1.A1,8621,2021-06-03
BMSB.PASSNEW.Q2.A1,8621,
BMSB.PASSNEW.Q3.A1,8621,0
BMSB.PASSNEW.Q4.A1,8621,0
BMSB.PASSNEW.Q5.A1,8621,0
BMSB.PASSNEW.Q1.A1,8604,2021-06-03
BMSB.PASSNEW.Q2.A1,8604,
BMSB.PASSNEW.Q3.A1,8604,0
BMSB.PASSNEW.Q4.A1,8604,0
BMSB.PASSNEW.Q5.A1,8604,0
BMSB.PASSNEW.Q1.A1,8471,2021-06-03
BMSB.PASSNEW.Q2.A1,8471,
BMSB.PASSNEW.Q3.A1,8471,2
BMSB.PASSNEW.Q4.A1,8471,0
BMSB.PASSNEW.Q5.A1,8471,0
BMSB.PASSNEW.Q1.A1,8470,2021-06-03
BMSB.PASSNEW.Q2.A1,8470,
BMSB.PASSNEW.Q3.A1,8470,6
BMSB.PASSNEW.Q4.A1,8470,0
BMSB.PASSNEW.Q5.A1,8470,0
BMSB.PASSNEW.Q1.A1,8605,2021-06-03
BMSB.PASSNEW.Q2.A1,8605,
BMSB.PASSNEW.Q3.A1,8605,6
BMSB.PASSNEW.Q4.A1,8605,0
BMSB.PASSNEW.Q5.A1,8605,0
BMSB.PASSNEW.Q1.A1,8468,2021-06-03
BMSB.PASSNEW.Q2.A1,8468,
BMSB.PASSNEW.Q3.A1,8468,4
BMSB.PASSNEW.Q4.A1,8468,0
BMSB.PASSNEW.Q5.A1,8468,0
BMSB.PASSNEW.Q1.A1,8469,2021-06-03
BMSB.PASSNEW.Q2.A1,8469,
BMSB.PASSNEW.Q3.A1,8469,4
BMSB.PASSNEW.Q4.A1,8469,0
BMSB.PASSNEW.Q5.A1,8469,0
BMSB.PASSNEW.Q1.A1,8587,2021-06-03
BMSB.PASSNEW.Q2.A1,8587,
BMSB.PASSNEW.Q3.A1,8587,3
BMSB.PASSNEW.Q4.A1,8587,0
BMSB.PASSNEW.Q5.A1,8587,0
BMSB.PASSNEW.Q1.A1,8541,2021-05-31
BMSB.PASSNEW.Q2.A1,8541,
BMSB.PASSNEW.Q3.A1,8541,0
BMSB.PASSNEW.Q4.A1,8541,0
BMSB.PASSNEW.Q5.A1,8541,0
BMSB.PASSNEW.Q1.A1,8594,2021-06-03
BMSB.PASSNEW.Q2.A1,8594,
BMSB.PASSNEW.Q3.A1,8594,3
BMSB.PASSNEW.Q4.A1,8594,0
BMSB.PASSNEW.Q5.A1,8594,0
BMSB.PASSNEW.Q1.A1,8472,2021-06-03
BMSB.PASSNEW.Q2.A1,8472,
BMSB.PASSNEW.Q3.A1,8472,0
BMSB.PASSNEW.Q4.A1,8472,0
BMSB.PASSNEW.Q5.A1,8472,0
BMSB.PASSNEW.Q1.A1,8540,2021-05-31
BMSB.PASSNEW.Q2.A1,8540,
BMSB.PASSNEW.Q3.A1,8540,0
BMSB.PASSNEW.Q4.A1,8540,0
BMSB.PASSNEW.Q5.A1,8540,0
BMSB.PASSNEW.Q1.A1,8536,2021-06-03
BMSB.PASSNEW.Q2.A1,8536,
BMSB.PASSNEW.Q3.A1,8536,6
BMSB.PASSNEW.Q4.A1,8536,0
BMSB.PASSNEW.Q5.A1,8536,0
BMSB.PASSNEW.Q1.A1,8626,2021-06-03
BMSB.PASSNEW.Q2.A1,8626,
BMSB.PASSNEW.Q3.A1,8626,7
BMSB.PASSNEW.Q4.A1,8626,0
BMSB.PASSNEW.Q5.A1,8626,0
BMSB.PASSNEW.Q1.A1,8473,2021-06-03
BMSB.PASSNEW.Q2.A1,8473,
BMSB.PASSNEW.Q3.A1,8473,2
BMSB.PASSNEW.Q4.A1,8473,0
BMSB.PASSNEW.Q5.A1,8473,0
BMSB.PASSNEW.Q1.A1,8542,2021-06-03
BMSB.PASSNEW.Q2.A1,8542,
BMSB.PASSNEW.Q3.A1,8542,0
BMSB.PASSNEW.Q4.A1,8542,0
BMSB.PASSNEW.Q5.A1,8542,0
BMSB.PASSNEW.Q1.A1,8475,2021-06-03
BMSB.PASSNEW.Q2.A1,8475,
BMSB.PASSNEW.Q3.A1,8475,9
BMSB.PASSNEW.Q4.A1,8475,0
BMSB.PASSNEW.Q5.A1,8475,0
BMSB.PASSNEW.Q1.A1,8595,2021-06-03
BMSB.PASSNEW.Q2.A1,8595,
BMSB.PASSNEW.Q3.A1,8595,0
BMSB.PASSNEW.Q4.A1,8595,0
BMSB.PASSNEW.Q5.A1,8595,0
BMSB.PASSNEW.Q1.A1,8613,2021-06-03
BMSB.PASSNEW.Q2.A1,8613,
BMSB.PASSNEW.Q3.A1,8613,2
BMSB.PASSNEW.Q4.A1,8613,0
BMSB.PASSNEW.Q5.A1,8613,0
BMSB.PASSNEW.Q1.A1,8474,2021-06-03
BMSB.PASSNEW.Q2.A1,8474,
BMSB.PASSNEW.Q3.A1,8474,5
BMSB.PASSNEW.Q4.A1,8474,0
BMSB.PASSNEW.Q5.A1,8474,0
BMSB.PASSNEW.Q1.A1,8479,2021-06-03
BMSB.PASSNEW.Q2.A1,8479,
BMSB.PASSNEW.Q3.A1,8479,0
BMSB.PASSNEW.Q4.A1,8479,0
BMSB.PASSNEW.Q5.A1,8479,0
BMSB.PASSNEW.Q1.A1,8627,2021-06-03
BMSB.PASSNEW.Q2.A1,8627,
BMSB.PASSNEW.Q3.A1,8627,0
BMSB.PASSNEW.Q4.A1,8627,0
BMSB.PASSNEW.Q5.A1,8627,0
BMSB.PASSNEW.Q1.A1,8628,2021-06-03
BMSB.PASSNEW.Q2.A1,8628,
BMSB.PASSNEW.Q3.A1,8628,0
BMSB.PASSNEW.Q4.A1,8628,0
BMSB.PASSNEW.Q5.A1,8628,0
BMSB.PASSNEW.Q1.A1,8575,2021-06-03
BMSB.PASSNEW.Q2.A1,8575,
BMSB.PASSNEW.Q3.A1,8575,10
BMSB.PASSNEW.Q4.A1,8575,0
BMSB.PASSNEW.Q5.A1,8575,0
BMSB.PASSNEW.Q1.A1,8581,2021-06-03
BMSB.PASSNEW.Q2.A1,8581,
BMSB.PASSNEW.Q3.A1,8581,9
BMSB.PASSNEW.Q4.A1,8581,0
BMSB.PASSNEW.Q5.A1,8581,0
BMSB.PASSNEW.Q1.A1,8606,2021-06-04
BMSB.PASSNEW.Q2.A1,8606,
BMSB.PASSNEW.Q3.A1,8606,0
BMSB.PASSNEW.Q4.A1,8606,0
BMSB.PASSNEW.Q5.A1,8606,0
BMSB.PASSNEW.Q1.A1,8524,2021-06-04
BMSB.PASSNEW.Q2.A1,8524,
BMSB.PASSNEW.Q3.A1,8524,3
BMSB.PASSNEW.Q4.A1,8524,0
BMSB.PASSNEW.Q5.A1,8524,0
BMSB.PASSNEW.Q1.A1,8526,2021-06-04
BMSB.PASSNEW.Q2.A1,8526,
BMSB.PASSNEW.Q3.A1,8526,8
BMSB.PASSNEW.Q4.A1,8526,0
BMSB.PASSNEW.Q5.A1,8526,0
BMSB.PASSNEW.Q1.A1,8525,2021-06-04
BMSB.PASSNEW.Q2.A1,8525,
BMSB.PASSNEW.Q3.A1,8525,3
BMSB.PASSNEW.Q4.A1,8525,0
BMSB.PASSNEW.Q5.A1,8525,0
BMSB.PASSNEW.Q1.A1,8565,2021-06-04
BMSB.PASSNEW.Q2.A1,8565,
BMSB.PASSNEW.Q3.A1,8565,5
BMSB.PASSNEW.Q4.A1,8565,0
BMSB.PASSNEW.Q5.A1,8565,0
BMSB.PASSNEW.Q1.A1,8577,2021-06-04
BMSB.PASSNEW.Q2.A1,8577,
BMSB.PASSNEW.Q3.A1,8577,2
BMSB.PASSNEW.Q4.A1,8577,0
BMSB.PASSNEW.Q5.A1,8577,0
BMSB.PASSNEW.Q1.A1,8555,2021-06-04
BMSB.PASSNEW.Q2.A1,8555,
BMSB.PASSNEW.Q3.A1,8555,0
BMSB.PASSNEW.Q4.A1,8555,0
BMSB.PASSNEW.Q5.A1,8555,0
BMSB.PASSNEW.Q1.A1,8560,2021-06-04
BMSB.PASSNEW.Q2.A1,8560,
BMSB.PASSNEW.Q3.A1,8560,6
BMSB.PASSNEW.Q4.A1,8560,0
BMSB.PASSNEW.Q5.A1,8560,0
BMSB.PASSNEW.Q1.A1,8556,2021-06-04
BMSB.PASSNEW.Q2.A1,8556,
BMSB.PASSNEW.Q3.A1,8556,1
BMSB.PASSNEW.Q4.A1,8556,0
BMSB.PASSNEW.Q5.A1,8556,0
BMSB.PASSNEW.Q1.A1,8559,2021-06-04
BMSB.PASSNEW.Q2.A1,8559,
BMSB.PASSNEW.Q3.A1,8559,4
BMSB.PASSNEW.Q4.A1,8559,0
BMSB.PASSNEW.Q5.A1,8559,0
BMSB.PASSNEW.Q1.A1,8579,2021-06-04
BMSB.PASSNEW.Q2.A1,8579,
BMSB.PASSNEW.Q3.A1,8579,2
BMSB.PASSNEW.Q4.A1,8579,0
BMSB.PASSNEW.Q5.A1,8579,0
BMSB.PASSNEW.Q1.A1,8584,2021-06-04
BMSB.PASSNEW.Q2.A1,8584,
BMSB.PASSNEW.Q3.A1,8584,12
BMSB.PASSNEW.Q4.A1,8584,0
BMSB.PASSNEW.Q5.A1,8584,0
BMSB.PASSNEW.Q1.A1,8609,2021-06-04
BMSB.PASSNEW.Q2.A1,8609,
BMSB.PASSNEW.Q3.A1,8609,29
BMSB.PASSNEW.Q4.A1,8609,0
BMSB.PASSNEW.Q5.A1,8609,0
BMSB.PASSNEW.Q1.A1,8602,2021-06-04
BMSB.PASSNEW.Q2.A1,8602,
BMSB.PASSNEW.Q3.A1,8602,2
BMSB.PASSNEW.Q4.A1,8602,0
BMSB.PASSNEW.Q5.A1,8602,0
BMSB.PASSNEW.Q1.A1,8558,2021-06-04
BMSB.PASSNEW.Q2.A1,8558,
BMSB.PASSNEW.Q3.A1,8558,0
BMSB.PASSNEW.Q4.A1,8558,0
BMSB.PASSNEW.Q5.A1,8558,0
BMSB.PASSNEW.Q1.A1,8497,2021-06-04
BMSB.PASSNEW.Q2.A1,8497,
BMSB.PASSNEW.Q3.A1,8497,1
BMSB.PASSNEW.Q4.A1,8497,0
BMSB.PASSNEW.Q5.A1,8497,0
BMSB.PASSNEW.Q1.A1,8617,2021-06-04
BMSB.PASSNEW.Q2.A1,8617,
BMSB.PASSNEW.Q3.A1,8617,11
BMSB.PASSNEW.Q4.A1,8617,0
BMSB.PASSNEW.Q5.A1,8617,0
BMSB.PASSNEW.Q1.A1,8514,2021-06-04
BMSB.PASSNEW.Q2.A1,8514,
BMSB.PASSNEW.Q3.A1,8514,0
BMSB.PASSNEW.Q4.A1,8514,0
BMSB.PASSNEW.Q5.A1,8514,0
BMSB.PASSNEW.Q1.A1,8522,2021-06-04
BMSB.PASSNEW.Q2.A1,8522,
BMSB.PASSNEW.Q3.A1,8522,0
BMSB.PASSNEW.Q4.A1,8522,0
BMSB.PASSNEW.Q5.A1,8522,0
BMSB.PASSNEW.Q1.A1,8515,2021-06-04
BMSB.PASSNEW.Q2.A1,8515,
BMSB.PASSNEW.Q3.A1,8515,0
BMSB.PASSNEW.Q4.A1,8515,0
BMSB.PASSNEW.Q5.A1,8515,0
BMSB.PASSNEW.Q1.A1,8596,2021-06-04
BMSB.PASSNEW.Q2.A1,8596,
BMSB.PASSNEW.Q3.A1,8596,15
BMSB.PASSNEW.Q4.A1,8596,0
BMSB.PASSNEW.Q5.A1,8596,0
BMSB.PASSNEW.Q1.A1,8517,2021-06-04
BMSB.PASSNEW.Q2.A1,8517,
BMSB.PASSNEW.Q3.A1,8517,3
BMSB.PASSNEW.Q4.A1,8517,0
BMSB.PASSNEW.Q5.A1,8517,0
BMSB.PASSNEW.Q1.A1,8528,2021-06-04
BMSB.PASSNEW.Q2.A1,8528,
BMSB.PASSNEW.Q3.A1,8528,10
BMSB.PASSNEW.Q4.A1,8528,0
BMSB.PASSNEW.Q5.A1,8528,0
BMSB.PASSNEW.Q1.A1,8531,2021-06-04
BMSB.PASSNEW.Q2.A1,8531,
BMSB.PASSNEW.Q3.A1,8531,7
BMSB.PASSNEW.Q4.A1,8531,0
BMSB.PASSNEW.Q5.A1,8531,0
BMSB.PASSNEW.Q1.A1,8429,2021-05-30
BMSB.PASSNEW.Q2.A1,8429,
BMSB.PASSNEW.Q3.A1,8429,0
BMSB.PASSNEW.Q4.A1,8429,0
BMSB.PASSNEW.Q5.A1,8429,0
BMSB.PASSNEW.Q1.A1,7898,2021-05-09
BMSB.PASSNEW.Q2.A1,7898,
BMSB.PASSNEW.Q3.A1,7898,0
BMSB.PASSNEW.Q4.A1,7898,0
BMSB.PASSNEW.Q5.A1,7898,0
BMSB.PASSNEW.Q1.A1,8610,2021-06-04
BMSB.PASSNEW.Q2.A1,8610,
BMSB.PASSNEW.Q3.A1,8610,0
BMSB.PASSNEW.Q4.A1,8610,0
BMSB.PASSNEW.Q5.A1,8610,0
BMSB.PASSNEW.Q1.A1,8561,2021-06-04
BMSB.PASSNEW.Q2.A1,8561,
BMSB.PASSNEW.Q3.A1,8561,6
BMSB.PASSNEW.Q4.A1,8561,0
BMSB.PASSNEW.Q5.A1,8561,0
BMSB.PASSNEW.Q1.A1,8588,2021-06-04
BMSB.PASSNEW.Q2.A1,8588,
BMSB.PASSNEW.Q3.A1,8588,13
BMSB.PASSNEW.Q4.A1,8588,0
BMSB.PASSNEW.Q5.A1,8588,0
BMSB.PASSNEW.Q1.A1,8567,2021-06-04
BMSB.PASSNEW.Q2.A1,8567,
BMSB.PASSNEW.Q3.A1,8567,11
BMSB.PASSNEW.Q4.A1,8567,0
BMSB.PASSNEW.Q5.A1,8567,0
BMSB.PASSNEW.Q1.A1,8568,2021-06-04
BMSB.PASSNEW.Q2.A1,8568,
BMSB.PASSNEW.Q3.A1,8568,69
BMSB.PASSNEW.Q4.A1,8568,0
BMSB.PASSNEW.Q5.A1,8568,0
BMSB.PASSNEW.Q1.A1,8597,2021-06-04
BMSB.PASSNEW.Q2.A1,8597,
BMSB.PASSNEW.Q3.A1,8597,1
BMSB.PASSNEW.Q4.A1,8597,0
BMSB.PASSNEW.Q5.A1,8597,0
BMSB.PASSNEW.Q1.A1,8607,2021-06-04
BMSB.PASSNEW.Q2.A1,8607,
BMSB.PASSNEW.Q3.A1,8607,0
BMSB.PASSNEW.Q4.A1,8607,0
BMSB.PASSNEW.Q5.A1,8607,0
BMSB.PASSNEW.Q1.A1,8520,2021-06-04
BMSB.PASSNEW.Q2.A1,8520,
BMSB.PASSNEW.Q3.A1,8520,12
BMSB.PASSNEW.Q4.A1,8520,0
BMSB.PASSNEW.Q5.A1,8520,0
BMSB.PASSNEW.Q1.A1,8563,2021-06-04
BMSB.PASSNEW.Q2.A1,8563,
BMSB.PASSNEW.Q3.A1,8563,6
BMSB.PASSNEW.Q4.A1,8563,0
BMSB.PASSNEW.Q5.A1,8563,0
BMSB.PASSNEW.Q1.A1,8578,2021-06-04
BMSB.PASSNEW.Q2.A1,8578,
BMSB.PASSNEW.Q3.A1,8578,7
BMSB.PASSNEW.Q4.A1,8578,0
BMSB.PASSNEW.Q5.A1,8578,0
BMSB.PASSNEW.Q1.A1,8476,2021-06-03
BMSB.PASSNEW.Q2.A1,8476,
BMSB.PASSNEW.Q3.A1,8476,0
BMSB.PASSNEW.Q4.A1,8476,0
BMSB.PASSNEW.Q5.A1,8476,0
BMSB.PASSNEW.Q1.A1,8480,2021-06-03
BMSB.PASSNEW.Q2.A1,8480,
BMSB.PASSNEW.Q3.A1,8480,4
BMSB.PASSNEW.Q4.A1,8480,0
BMSB.PASSNEW.Q5.A1,8480,0
BMSB.PASSNEW.Q1.A1,8477,2021-06-03
BMSB.PASSNEW.Q2.A1,8477,
BMSB.PASSNEW.Q3.A1,8477,0
BMSB.PASSNEW.Q4.A1,8477,0
BMSB.PASSNEW.Q5.A1,8477,0
BMSB.PASSNEW.Q1.A1,8478,2021-06-03
BMSB.PASSNEW.Q2.A1,8478,
BMSB.PASSNEW.Q3.A1,8478,2
BMSB.PASSNEW.Q4.A1,8478,0
BMSB.PASSNEW.Q5.A1,8478,0
BMSB.PASSNEW.Q1.A1,8570,2021-06-04
BMSB.PASSNEW.Q2.A1,8570,
BMSB.PASSNEW.Q3.A1,8570,0
BMSB.PASSNEW.Q4.A1,8570,0
BMSB.PASSNEW.Q5.A1,8570,0
BMSB.PASSNEW.Q1.A1,8574,2021-06-04
BMSB.PASSNEW.Q2.A1,8574,
BMSB.PASSNEW.Q3.A1,8574,4
BMSB.PASSNEW.Q4.A1,8574,0
BMSB.PASSNEW.Q5.A1,8574,0
BMSB.PASSNEW.Q1.A1,8572,2021-06-04
BMSB.PASSNEW.Q2.A1,8572,
BMSB.PASSNEW.Q3.A1,8572,3
BMSB.PASSNEW.Q4.A1,8572,0
BMSB.PASSNEW.Q5.A1,8572,0
BMSB.PASSNEW.Q1.A1,8573,2021-06-04
BMSB.PASSNEW.Q2.A1,8573,
BMSB.PASSNEW.Q3.A1,8573,3
BMSB.PASSNEW.Q4.A1,8573,0
BMSB.PASSNEW.Q5.A1,8573,0
BMSB.PASSNEW.Q1.A1,8589,2021-06-04
BMSB.PASSNEW.Q2.A1,8589,
BMSB.PASSNEW.Q3.A1,8589,5
BMSB.PASSNEW.Q4.A1,8589,0
BMSB.PASSNEW.Q5.A1,8589,0
BMSB.PASSNEW.Q1.A1,8571,2021-06-04
BMSB.PASSNEW.Q2.A1,8571,
BMSB.PASSNEW.Q3.A1,8571,6
BMSB.PASSNEW.Q4.A1,8571,0
BMSB.PASSNEW.Q5.A1,8571,0
BMSB.PASSNEW.Q1.A1,8535,2021-06-04
BMSB.PASSNEW.Q2.A1,8535,
BMSB.PASSNEW.Q3.A1,8535,0
BMSB.PASSNEW.Q4.A1,8535,0
BMSB.PASSNEW.Q5.A1,8535,0
BMSB.ACTNEW.Q1.A1,8641,2021-06-04
BMSB.ACTNEW.Q2.A1,8641,siepe
BMSB.ACTNEW.Q3.A1,8641,0
BMSB.ACTNEW.Q4.A1,8641,0
BMSB.ACTNEW.Q5.A1,8641,0
BMSB.ACTNEW.Q6.A1,8641,0
BMSB.ACTNEW.Q1.A1,8642,2021-06-04
BMSB.ACTNEW.Q2.A1,8642,pereto
BMSB.ACTNEW.Q3.A1,8642,0
BMSB.ACTNEW.Q4.A1,8642,0
BMSB.ACTNEW.Q5.A1,8642,0
BMSB.ACTNEW.Q6.A1,8642,0
BMSB.PASSNEW.Q1.A1,8534,2021-06-04
BMSB.PASSNEW.Q2.A1,8534,
BMSB.PASSNEW.Q3.A1,8534,11
BMSB.PASSNEW.Q4.A1,8534,0
BMSB.PASSNEW.Q5.A1,8534,0
BMSB.ACTNEW.Q1.A1,8643,2021-06-04
BMSB.ACTNEW.Q2.A1,8643,giardino
BMSB.ACTNEW.Q3.A1,8643,10
BMSB.ACTNEW.Q4.A1,8643,0
BMSB.ACTNEW.Q5.A1,8643,0
BMSB.ACTNEW.Q6.A1,8643,0
BMSB.ACTNEW.Q1.A1,8644,2021-06-04
BMSB.ACTNEW.Q2.A1,8644,pereto
BMSB.ACTNEW.Q3.A1,8644,9
BMSB.ACTNEW.Q4.A1,8644,0
BMSB.ACTNEW.Q5.A1,8644,0
BMSB.ACTNEW.Q6.A1,8644,0
BMSB.PASSNEW.Q1.A1,8538,2021-06-05
BMSB.PASSNEW.Q2.A1,8538,
BMSB.PASSNEW.Q3.A1,8538,1
BMSB.PASSNEW.Q4.A1,8538,0
BMSB.PASSNEW.Q5.A1,8538,0
BMSB.PASSNEW.Q1.A1,8537,2021-06-05
BMSB.PASSNEW.Q2.A1,8537,
BMSB.PASSNEW.Q3.A1,8537,38
BMSB.PASSNEW.Q4.A1,8537,0
BMSB.PASSNEW.Q5.A1,8537,0
BMSB.ACTNEW.Q1.A1,8645,2021-06-05
BMSB.ACTNEW.Q2.A1,8645,siepe
BMSB.ACTNEW.Q3.A1,8645,3
BMSB.ACTNEW.Q4.A1,8645,0
BMSB.ACTNEW.Q5.A1,8645,0
BMSB.ACTNEW.Q6.A1,8645,0
BMSB.ACTNEW.Q1.A1,8646,2021-06-05
BMSB.ACTNEW.Q2.A1,8646,pereto
BMSB.ACTNEW.Q3.A1,8646,2
BMSB.ACTNEW.Q4.A1,8646,0
BMSB.ACTNEW.Q5.A1,8646,0
BMSB.ACTNEW.Q6.A1,8646,0
BMSB.PASSNEW.Q1.A1,8539,2021-06-05
BMSB.PASSNEW.Q2.A1,8539,
BMSB.PASSNEW.Q3.A1,8539,2
BMSB.PASSNEW.Q4.A1,8539,0
BMSB.PASSNEW.Q5.A1,8539,0
BMSB.PASSNEW.Q1.A1,8516,2021-06-04
BMSB.PASSNEW.Q2.A1,8516,
BMSB.PASSNEW.Q3.A1,8516,2
BMSB.PASSNEW.Q4.A1,8516,0
BMSB.PASSNEW.Q5.A1,8516,0
BMSB.PASSNEW.Q1.A1,8507,2021-06-06
BMSB.PASSNEW.Q2.A1,8507,
BMSB.PASSNEW.Q3.A1,8507,1
BMSB.PASSNEW.Q4.A1,8507,0
BMSB.PASSNEW.Q5.A1,8507,0
BMSB.PASSNEW.Q1.A1,8599,2021-06-06
BMSB.PASSNEW.Q2.A1,8599,
BMSB.PASSNEW.Q3.A1,8599,0
BMSB.PASSNEW.Q4.A1,8599,0
BMSB.PASSNEW.Q5.A1,8599,0
BMSB.PASSNEW.Q1.A1,8501,2021-06-06
BMSB.PASSNEW.Q2.A1,8501,
BMSB.PASSNEW.Q3.A1,8501,0
BMSB.PASSNEW.Q4.A1,8501,0
BMSB.PASSNEW.Q5.A1,8501,0
BMSB.PASSNEW.Q1.A1,8615,2021-06-06
BMSB.PASSNEW.Q2.A1,8615,
BMSB.PASSNEW.Q3.A1,8615,0
BMSB.PASSNEW.Q4.A1,8615,0
BMSB.PASSNEW.Q5.A1,8615,0
BMSB.PASSNEW.Q1.A1,8616,2021-06-06
BMSB.PASSNEW.Q2.A1,8616,
BMSB.PASSNEW.Q3.A1,8616,13
BMSB.PASSNEW.Q4.A1,8616,0
BMSB.PASSNEW.Q5.A1,8616,0
BMSB.PASSNEW.Q1.A1,8513,2021-06-06
BMSB.PASSNEW.Q2.A1,8513,
BMSB.PASSNEW.Q3.A1,8513,22
BMSB.PASSNEW.Q4.A1,8513,0
BMSB.PASSNEW.Q5.A1,8513,0
BMSB.PASSNEW.Q1.A1,8508,2021-06-06
BMSB.PASSNEW.Q2.A1,8508,
BMSB.PASSNEW.Q3.A1,8508,0
BMSB.PASSNEW.Q4.A1,8508,0
BMSB.PASSNEW.Q5.A1,8508,0
BMSB.PASSNEW.Q1.A1,8509,2021-06-06
BMSB.PASSNEW.Q2.A1,8509,
BMSB.PASSNEW.Q3.A1,8509,9
BMSB.PASSNEW.Q4.A1,8509,0
BMSB.PASSNEW.Q5.A1,8509,0
BMSB.PASSNEW.Q1.A1,8493,2021-06-06
BMSB.PASSNEW.Q2.A1,8493,
BMSB.PASSNEW.Q3.A1,8493,40
BMSB.PASSNEW.Q4.A1,8493,0
BMSB.PASSNEW.Q5.A1,8493,0
BMSB.PASSNEW.Q1.A1,8494,2021-06-06
BMSB.PASSNEW.Q2.A1,8494,
BMSB.PASSNEW.Q3.A1,8494,6
BMSB.PASSNEW.Q4.A1,8494,0
BMSB.PASSNEW.Q5.A1,8494,0
BMSB.PASSNEW.Q1.A1,8487,2021-06-06
BMSB.PASSNEW.Q2.A1,8487,
BMSB.PASSNEW.Q3.A1,8487,21
BMSB.PASSNEW.Q4.A1,8487,0
BMSB.PASSNEW.Q5.A1,8487,0
BMSB.PASSNEW.Q1.A1,8498,2021-06-06
BMSB.PASSNEW.Q2.A1,8498,
BMSB.PASSNEW.Q3.A1,8498,0
BMSB.PASSNEW.Q4.A1,8498,0
BMSB.PASSNEW.Q5.A1,8498,0
BMSB.PASSNEW.Q1.A1,8495,2021-06-06
BMSB.PASSNEW.Q2.A2,8495,
BMSB.PASSNEW.Q1.A1,8502,2021-06-01
BMSB.PASSNEW.Q2.A1,8502,
BMSB.PASSNEW.Q3.A1,8502,6
BMSB.PASSNEW.Q4.A1,8502,0
BMSB.PASSNEW.Q5.A1,8502,0
BMSB.PASSNEW.Q1.A1,8503,2021-06-05
BMSB.PASSNEW.Q2.A1,8503,
BMSB.PASSNEW.Q3.A1,8503,7
BMSB.PASSNEW.Q4.A1,8503,0
BMSB.PASSNEW.Q5.A1,8503,0
BMSB.PASSNEW.Q1.A1,8614,2021-06-02
BMSB.PASSNEW.Q2.A1,8614,
BMSB.PASSNEW.Q3.A1,8614,4
BMSB.PASSNEW.Q4.A1,8614,0
BMSB.PASSNEW.Q5.A1,8614,0
BMSB.PASSNEW.Q1.A1,8491,2021-06-03
BMSB.PASSNEW.Q2.A1,8491,
BMSB.PASSNEW.Q3.A1,8491,0
BMSB.PASSNEW.Q4.A1,8491,0
BMSB.PASSNEW.Q5.A1,8491,0
BMSB.PASSNEW.Q1.A1,8485,2021-06-06
BMSB.PASSNEW.Q2.A1,8485,
BMSB.PASSNEW.Q3.A1,8485,0
BMSB.PASSNEW.Q4.A1,8485,0
BMSB.PASSNEW.Q5.A1,8485,0
BMSB.PASSNEW.Q1.A1,8510,2021-06-06
BMSB.PASSNEW.Q2.A1,8510,
BMSB.PASSNEW.Q3.A1,8510,0
BMSB.PASSNEW.Q4.A1,8510,0
BMSB.PASSNEW.Q5.A1,8510,0
BMSB.PASSNEW.Q1.A1,8500,2021-06-04
BMSB.PASSNEW.Q2.A1,8500,
BMSB.PASSNEW.Q3.A1,8500,0
BMSB.PASSNEW.Q4.A1,8500,0
BMSB.PASSNEW.Q5.A1,8500,0
BMSB.PASSNEW.Q1.A1,8505,2021-06-03
BMSB.PASSNEW.Q2.A1,8505,
BMSB.PASSNEW.Q3.A1,8505,0
BMSB.PASSNEW.Q4.A1,8505,0
BMSB.PASSNEW.Q5.A1,8505,0
BMSB.PASSNEW.Q1.A1,8490,2021-06-06
BMSB.PASSNEW.Q2.A2,8490,
BMSB.PASSNEW.Q1.A1,8629,2021-06-06
BMSB.PASSNEW.Q2.A2,8629,
BMSB.PASSNEW.Q1.A1,8506,2021-06-06
BMSB.PASSNEW.Q2.A2,8506,
BMSB.PASSNEW.Q1.A1,8488,2021-06-06
BMSB.PASSNEW.Q2.A1,8488,
BMSB.PASSNEW.Q3.A1,8488,4
BMSB.PASSNEW.Q4.A1,8488,0
BMSB.PASSNEW.Q5.A1,8488,0
BMSB.PASSNEW.Q1.A1,8504,2021-06-06
BMSB.PASSNEW.Q2.A1,8504,
BMSB.PASSNEW.Q3.A1,8504,52
BMSB.PASSNEW.Q4.A1,8504,0
BMSB.PASSNEW.Q5.A1,8504,0
BMSB.PASSNEW.Q1.A1,8554,2021-06-04
BMSB.PASSNEW.Q2.A1,8554,
BMSB.PASSNEW.Q3.A1,8554,1
BMSB.PASSNEW.Q4.A1,8554,0
BMSB.PASSNEW.Q5.A1,8554,0
BMSB.PASSNEW.Q1.A1,8742,2021-06-07
BMSB.PASSNEW.Q2.A1,8742,
BMSB.PASSNEW.Q3.A1,8742,4
BMSB.PASSNEW.Q4.A1,8742,0
BMSB.PASSNEW.Q5.A1,8742,0
BMSB.PASSNEW.Q1.A1,8722,2021-06-07
