togo_id,timestamp_assignment,timestamp_end,timestamp_completed,task_id,gid
1068,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-07 16:04:54.416,3,93
1065,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-07 16:06:49.308,3,90
1039,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-04 12:00:00.000,3,40
3962,2020-10-12 00:00:00.000,2020-10-18 23:59:59.000,2020-10-16 10:38:31.888,3,90
7828,2021-05-03 00:00:00.000,2021-05-09 23:59:59.000,2021-05-06 00:00:00.000,6,416
8113,2021-05-15 13:59:59.000,2021-05-15 13:59:59.000,2021-05-15 13:59:59.000,7,411
1141,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,,3,203
1149,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,,3,213
1150,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,,3,214
1151,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,,3,215
1152,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,,3,216
1153,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,,3,217
1154,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,,3,218
1155,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,,3,219
1156,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,,3,220
1157,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,,3,221
1158,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,,3,222
892,2020-05-25 00:00:00.000,2020-05-31 23:59:59.000,2020-05-29 15:50:28.397,3,65
995,2020-05-25 00:00:00.000,2020-05-31 23:59:59.000,2020-05-29 16:15:56.404,3,209
966,2020-05-25 00:00:00.000,2020-05-31 23:59:59.000,2020-05-29 20:02:58.506,3,174
910,2020-05-25 00:00:00.000,2020-05-31 23:59:59.000,2020-05-29 21:42:04.482,3,86
945,2020-05-25 00:00:00.000,2020-05-31 23:59:59.000,2020-05-30 10:32:17.785,3,149
1160,2020-05-30 10:33:21.437,2020-05-30 10:33:21.437,2020-05-30 10:33:21.437,4,148
1163,2020-05-30 10:33:42.376,2020-05-30 10:33:42.376,2020-05-30 10:33:42.376,4,148
1129,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-01 09:07:23.196,3,191
1083,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-01 10:13:21.649,3,116
1081,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-01 10:15:52.948,3,114
1140,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-01 10:41:00.704,3,202
1139,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-01 12:08:06.173,3,201
1114,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-01 12:51:43.800,3,171
1116,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-01 12:52:25.347,3,173
1111,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-01 16:05:47.047,3,164
1110,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-01 17:09:41.659,3,163
1080,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-02 08:28:01.337,3,113
1135,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-02 08:29:40.634,3,197
1126,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-03 07:50:22.470,3,188
1128,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-03 09:45:50.443,3,190
1112,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-03 14:37:56.699,3,169
1085,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-03 19:12:19.482,3,119
1093,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-03 22:43:49.710,3,146
1137,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-04 09:16:42.492,3,199
1143,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-04 10:03:14.944,3,205
1144,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-04 10:26:30.915,3,206
1109,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-04 12:24:21.394,3,162
1121,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-04 12:36:20.882,3,178
1118,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-04 12:36:47.201,3,175
1120,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-04 12:37:13.469,3,177
1117,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-04 12:38:08.290,3,174
1113,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-04 12:38:31.575,3,170
1108,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-04 12:50:33.137,3,161
1094,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-04 22:36:16.841,3,147
1147,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-05 10:18:55.353,3,211
1107,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-05 12:53:15.124,3,160
1099,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-05 13:00:33.595,3,152
1089,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-05 13:33:24.277,3,127
1146,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-05 15:50:30.597,3,209
1106,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-05 16:39:17.324,3,159
1090,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-05 17:44:51.729,3,128
1105,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-06 10:27:28.425,3,158
1104,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-06 10:28:08.271,3,157
1086,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-06 11:06:12.930,3,122
1087,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-06 11:07:12.352,3,123
1088,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-06 11:08:33.742,3,126
1102,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-06 12:59:43.159,3,155
1124,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-06 16:22:35.538,3,186
1125,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-06 16:23:28.188,3,187
1132,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-06 16:25:14.872,3,194
1159,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-07 19:25:44.057,3,223
1165,2020-05-30 10:34:44.178,2020-05-30 10:34:44.178,2020-05-30 10:34:44.178,4,151
3940,2020-10-12 00:00:00.000,2020-10-18 23:59:59.000,2020-10-16 10:54:19.181,3,65
1167,2020-05-30 10:35:04.631,2020-05-30 10:35:04.631,2020-05-30 10:35:04.631,4,151
7925,2021-05-06 17:48:42.000,2021-05-06 17:48:42.000,2021-05-06 17:48:42.000,7,414
948,2020-05-25 00:00:00.000,2020-05-31 23:59:59.000,2020-05-30 10:35:40.238,3,152
1169,2020-05-30 10:37:02.461,2020-05-30 10:37:02.461,2020-05-30 10:37:02.461,4,153
954,2020-05-25 00:00:00.000,2020-05-31 23:59:59.000,2020-05-30 11:04:59.304,3,158
897,2020-05-25 00:00:00.000,2020-05-31 23:59:59.000,2020-05-30 13:08:51.262,3,70
981,2020-05-25 00:00:00.000,2020-05-31 23:59:59.000,2020-05-30 19:25:30.904,3,194
913,2020-05-25 00:00:00.000,2020-05-31 23:59:59.000,2020-05-31 08:59:09.514,3,89
899,2020-05-25 00:00:00.000,2020-05-31 23:59:59.000,2020-05-31 09:27:42.521,3,72
893,2020-05-25 00:00:00.000,2020-05-31 23:59:59.000,2020-05-31 13:22:13.818,3,66
906,2020-05-25 00:00:00.000,2020-05-31 23:59:59.000,2020-05-31 13:23:32.720,3,82
1008,2020-05-25 00:00:00.000,2020-05-31 23:59:59.000,2020-05-31 16:04:35.635,3,223
1133,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-01 08:48:06.502,3,195
1079,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-01 09:54:06.422,3,112
1082,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-01 10:25:56.312,3,115
1138,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-01 11:41:18.386,3,200
1115,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-01 12:52:02.323,3,172
1122,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-01 15:55:39.743,3,184
1148,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-01 21:18:09.720,3,212
1078,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-02 08:27:26.626,3,111
1084,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-02 08:28:35.414,3,117
1130,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-03 08:53:00.209,3,192
1127,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-03 09:49:59.967,3,189
1170,2020-06-03 22:41:30.823,2020-06-03 22:41:30.823,2020-06-03 22:41:30.823,4,145
1171,2020-06-03 22:42:01.623,2020-06-03 22:42:01.623,2020-06-03 22:42:01.623,4,145
1092,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-03 22:43:11.062,3,145
1172,2020-06-03 22:44:08.838,2020-06-03 22:44:08.838,2020-06-03 22:44:08.838,4,146
8114,2021-05-15 14:00:52.000,2021-05-15 14:00:52.000,2021-05-15 14:00:52.000,7,411
1174,2020-06-03 22:44:43.287,2020-06-03 22:44:43.287,2020-06-03 22:44:43.287,4,146
1136,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-04 09:00:36.923,3,198
1145,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-04 10:10:29.764,3,207
1142,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-04 10:46:35.899,3,204
1119,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-04 12:37:37.967,3,176
1097,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-04 22:35:26.601,3,150
1091,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-04 22:37:16.863,3,144
8121,2021-05-17 00:00:00.000,2021-05-23 23:59:59.000,2021-05-21 00:00:00.000,6,258
1175,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 13:10:10.748,3,24
1176,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 13:10:21.115,3,25
1177,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 13:10:41.819,3,26
1178,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 13:11:30.680,3,27
1179,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 13:11:43.890,3,28
1180,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 13:11:53.786,3,29
1182,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 13:12:17.435,3,31
1184,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 13:12:55.032,3,33
1185,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 13:16:23.249,3,34
1186,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 13:17:07.803,3,35
1188,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 13:17:46.645,3,37
1189,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 13:18:05.452,3,38
1190,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 13:18:33.624,3,39
1191,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 13:18:50.514,3,40
1193,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 13:19:31.703,3,42
1183,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 14:03:05.180,3,32
1199,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 17:06:42.923,3,69
1196,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 17:07:14.889,3,66
1200,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 17:08:24.381,3,70
1206,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 17:09:15.163,3,79
1207,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 17:09:37.389,3,80
1210,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 17:10:57.996,3,83
1212,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 17:12:14.392,3,85
1204,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 17:13:35.690,3,77
1201,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-14 16:02:54.036,3,71
1209,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-14 16:04:13.126,3,82
1203,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-14 16:10:34.962,3,73
3978,2020-10-12 00:00:00.000,2020-10-18 23:59:59.000,2020-10-16 12:04:59.168,3,114
1225,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,,3,105
1241,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,,3,127
1292,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 09:23:21.551,3,202
1268,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 11:21:14.223,3,173
1267,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 11:21:30.204,3,172
1231,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 13:57:28.279,3,112
1230,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 13:57:49.436,3,111
1233,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 13:58:31.776,3,114
1236,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 13:59:18.350,3,117
1287,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 14:00:57.100,3,197
1259,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 15:58:53.537,3,160
1301,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 17:26:18.745,3,213
1302,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 17:27:19.617,3,214
1304,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 17:28:00.827,3,216
1303,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 17:28:27.732,3,215
1306,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 17:28:47.368,3,218
1308,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 17:29:31.638,3,220
1309,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 17:30:03.030,3,221
1310,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 17:30:28.723,3,222
1305,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 17:30:51.747,3,217
1278,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-09 08:52:12.852,3,188
1279,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-09 09:41:49.474,3,189
1282,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-09 10:48:33.115,3,192
1270,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-09 13:37:41.510,3,175
1300,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-09 16:27:57.583,3,212
1245,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-09 19:16:33.378,3,146
1263,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-10 12:36:42.495,3,164
1257,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-10 13:08:17.664,3,158
1260,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-10 17:54:01.373,3,161
1243,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-10 19:37:57.788,3,144
1237,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-10 15:23:36.956,3,119
1299,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-11 10:25:13.168,3,211
1248,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-11 18:30:45.071,3,149
1250,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-11 18:31:24.869,3,151
1251,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-11 18:34:07.525,3,152
1249,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-11 18:35:48.629,3,150
1246,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-11 18:36:34.480,3,147
1289,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-12 14:07:52.954,3,199
1293,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-12 14:08:26.506,3,203
1294,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-12 14:08:45.677,3,204
1295,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-12 14:09:27.012,3,205
1297,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-12 14:10:21.642,3,207
1272,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 07:30:33.149,3,177
1271,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 07:31:45.067,3,176
1298,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 08:15:44.632,3,209
1256,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 11:04:13.344,3,157
1255,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 12:19:02.285,3,156
1227,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 13:03:08.204,3,107
1228,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 13:03:32.479,3,108
1238,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 13:04:24.275,3,122
1239,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 13:05:08.162,3,123
1242,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 13:09:25.129,3,128
1240,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 13:09:54.858,3,126
1222,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 17:13:05.894,3,95
1276,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 18:57:08.610,3,186
1277,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 18:57:45.011,3,187
1284,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 18:59:12.806,3,194
1224,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 19:01:24.084,3,104
1226,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-13 19:02:07.822,3,106
1218,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-14 16:03:22.772,3,91
1220,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-14 16:04:37.417,3,93
1221,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-14 16:05:05.246,3,94
1219,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-14 16:06:30.264,3,92
1312,2020-05-11 00:00:00.000,2020-05-16 23:59:59.000,2020-05-13 12:00:00.000,3,39
138,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-05-06 12:00:00.000,2,40
4004,2020-10-12 00:00:00.000,2020-10-18 23:59:59.000,2020-10-16 12:28:07.928,3,160
7926,2021-05-06 17:49:49.000,2021-05-06 17:49:49.000,2021-05-06 17:49:49.000,7,414
8009,2021-05-10 00:00:00.000,2021-05-16 23:59:59.000,2021-05-13 00:00:00.000,6,410
8180,2021-05-17 00:00:00.000,2021-05-23 23:59:59.000,2021-05-21 00:00:00.000,6,404
1318,2020-06-05 10:17:33.040,2020-06-05 10:17:33.040,2020-06-05 10:17:33.040,4,211
1319,2020-06-05 12:53:56.856,2020-06-05 12:53:56.856,2020-06-05 12:53:56.856,4,160
1320,2020-06-05 12:54:19.123,2020-06-05 12:54:19.123,2020-06-05 12:54:19.123,4,160
1321,2020-06-05 09:58:30.745,2020-06-05 09:58:30.745,2020-06-05 09:58:30.745,4,148
1322,2020-06-05 09:53:05.342,2020-06-05 09:53:05.342,2020-06-05 09:53:05.342,4,148
1323,2020-06-05 12:26:26.895,2020-06-05 12:26:26.895,2020-06-05 12:26:26.895,4,151
1098,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-05 12:25:47.308,3,151
1324,2020-06-05 12:26:12.638,2020-06-05 12:26:12.638,2020-06-05 12:26:12.638,4,151
1096,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-05 09:58:49.697,3,149
1095,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-05 09:52:04.642,3,148
1059,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-05 16:35:14.504,3,84
1325,2020-06-05 13:46:11.671,2020-06-05 13:46:11.671,2020-06-05 13:46:11.671,4,153
1101,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-05 16:40:15.780,3,154
1100,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-05 13:46:33.824,3,153
1025,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-05 17:42:52.171,3,26
1313,2020-05-11 00:00:00.000,2020-05-16 23:59:59.000,2020-05-13 12:00:00.000,3,40
1314,2020-05-18 00:00:00.000,2020-05-24 23:59:59.000,2020-05-22 12:00:00.000,3,39
1067,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-05 22:04:39.030,3,92
1061,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-05 22:06:15.610,3,86
1058,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-05 22:08:16.577,3,83
1326,2020-06-06 10:42:08.263,2020-06-06 10:42:08.263,2020-06-06 10:42:08.263,4,157
1327,2020-06-06 10:42:29.403,2020-06-06 10:42:29.403,2020-06-06 10:42:29.403,4,157
1033,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-06 10:57:41.185,3,34
1075,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-06 11:04:29.535,3,107
1103,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-06 12:13:33.711,3,156
1048,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-06 13:12:34.057,3,70
1070,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-06 13:14:57.958,3,95
1123,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-06 16:21:45.652,3,185
1131,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-06 16:24:23.686,3,193
1134,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-06 16:26:10.256,3,196
1072,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-06 16:27:09.809,3,104
1042,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-07 15:53:31.459,3,64
1049,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-07 15:54:53.247,3,71
1063,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-07 15:57:39.328,3,88
1052,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-07 16:02:05.569,3,77
1069,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-07 16:04:21.829,3,94
1060,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-07 16:05:55.671,3,85
1285,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 08:43:16.093,3,195
1281,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 08:54:39.226,3,191
1291,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 11:11:32.567,3,201
1290,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 11:26:55.814,3,200
1232,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 13:58:13.363,3,113
1234,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 13:58:50.722,3,115
1262,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 14:47:30.079,3,163
1235,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 16:28:26.266,3,116
8460,2021-05-28 12:14:25.000,2021-05-28 12:14:25.000,2021-05-28 12:14:25.000,8,350
1038,2020-06-01 00:00:00.000,2020-06-07 23:59:59.000,2020-06-04 12:00:00.000,3,39
1307,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 17:29:07.734,3,219
1328,2020-06-08 23:19:42.588,2020-06-08 23:19:42.588,2020-06-08 23:19:42.588,4,145
1329,2020-06-08 23:20:15.164,2020-06-08 23:20:15.164,2020-06-08 23:20:15.164,4,145
1244,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-08 23:20:54.072,3,145
1280,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-09 09:31:30.436,3,190
1264,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-09 13:37:20.647,3,169
1269,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-09 13:38:01.941,3,174
1331,2020-06-09 19:17:02.265,2020-06-09 19:17:02.265,2020-06-09 19:17:02.265,4,146
1333,2020-06-09 19:17:21.375,2020-06-09 19:17:21.375,2020-06-09 19:17:21.375,4,146
1335,2020-06-09 19:17:22.095,2020-06-09 19:17:22.095,2020-06-09 19:17:22.095,4,146
1315,2020-05-18 00:00:00.000,2020-05-24 23:59:59.000,2020-05-22 12:00:00.000,3,40
4005,2020-10-12 00:00:00.000,2020-10-18 23:59:59.000,2020-10-16 13:29:19.429,3,161
7765,2021-05-03 00:00:00.000,2021-05-09 23:59:59.000,2021-05-06 00:00:00.000,6,256
1274,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-10 10:25:14.253,3,184
1338,2020-06-10 10:56:33.307,2020-06-10 10:56:33.307,2020-06-10 10:56:33.307,4,160
1339,2020-06-10 10:56:53.413,2020-06-10 10:56:53.413,2020-06-10 10:56:53.413,4,160
1258,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-10 13:07:35.688,3,159
1261,2020-06-08 00:00:00.000,2020-06-14 23:59:59.000,2020-06-10 17:54:36.919,3,162
1340,2020-06-10 19:36:44.016,2020-06-10 19:36:44.016,2020-06-10 19:36:44.016,4,144
1341,2020-06-10 19:37:22.262,2020-06-10 19:37:22.262,2020-06-10 19:37:22.262,4,144
8115,2021-05-15 14:03:46.000,2021-05-15 14:03:46.000,2021-05-15 14:03:46.000,7,414
8220,2021-05-17 00:00:00.000,2021-05-23 23:59:59.000,2021-05-21 00:00:00.000,6,459
